disease,postLink,postHeading,postContent
Urinary Tract Infection,https://patient.info/forums/discuss/recurring-uti-since-may-2022-793224,Recurring UTI since May 2022,"Greetings, I've had a recurrring UTI since May 2022.  My initial symptoms were pain in my back flank area, and the urgency to urinate all the time. I immediately set up a televisit with the doctor who prescribed Bactrim, twice daily for 3 days. The symptoms subsided, but ultimately didn't leave.  I was able to manage through the pain by taking AZO pills, probiotics, cranberry and several other home remedies (garlic, ginger, etc.) until I decided enough was enough.  I went to the doctor in June to get some help... to understand what was going on with my body and the symptoms of constant need to urinate and my blood pressure was slightly raised.  I didn't feel right.  They did see that my blood pressure was raised, and my body was fighting something due to the slightly high red blood cell count.   They mentioned my body fighting something, but we had to find the culprit.  They gave me another set of antibiotics (nitrofurantoin) to fight off the symptoms and instructed me to take probiotics. That did NOTHING! Day 3 while on the prescription - I still had these urinary problems. This time it got so bad that my flank was sensitive to touch, strong urine smell, cloudy/darkish yellow urine and it was impossible for me to stand.  I rushed to the emergency room while on the prescription and they told me they couldn't do anything for me.  I should finish out the prescription and contact my primary as soon as possible.  I was LIVID because the prescription was not working. I left that emergency room and went to another hospital for help and they immediately helped.  They did an ultrasound, did a blood test and found that I did have a bacteria infection.  They prescribed antibiotics (augmentin) and asked me to follow up with my primary. Visit to the primary ultimately led to the urologist and then to the infectious disease doctor (2 month span all the while taking several brands of antibiotics):  I did a thorough an extensive urinalysis, MRI, and another ultrasound of the bladder and kidney.  which the results didn't come back for 3 days. Late August 2022, it resulted in me having a UTI, blood in my urine with E. Coli bacteria that was resistant to pretty much every antibiotic that I have taken.  The infectious disease doctor prescribed an IV Antibiotic (ertapenem) for 5 days that should have eliminated the bacteria.  It did!  The E. Coli was gone; HOWEVER, unbeknownst to me this new form of bacteria was growing. Fast forward.... late October 2022 to Present.  I called the infectious disease doctor and we ran another urinalysis.  The test results came back in 3 days.  I had another form of bacteria - Klebsiella pneumoniae that was susceptible to a lot of antibiotics.  My doctor prescribed Cipro 500, twice a day, for 5 days.  I finished the Cipro prescription a week ago, and here it is... I have the same symptoms that I started with.  Back pains, cloudy urine at times, and the urgency to constantly urinate. Note: I drink a bunch of water daily, I take probiotics, d-mannose, and kombucha DAILY. I am named the bacteria because I am just learning about them, and I don't know if I should STOP taking probiotics.  I don't like taking medications. I have been looking for similar stories, but I haven't found anything.  Does anybody have any remedy or advise that they can give to help this situation? 0 likes, 3 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/my-urethra-is-tingling-after-i-bed-before-bed-794378,My Urethra is tingling after i bed/before bed,"I had a UTI a few weeks ago and had been given multiple medication for oral and Vaginal intake. Both had helped with the pain/irritation i had at the time and all symptoms seemed to have cleared away. For the past week or so now i have been having this tingly sensation in my urethra. im not sure why. It does not hurt and there isnt any symptoms that are included. its just a bother as when i try to sleep it tends to appear. Just wondering if anyone could help me maybe pin point what this is. 0 likes, 1 reply "
Urinary Tract Infection,https://patient.info/forums/discuss/help-please-uti-genital-herpes-or-both--785516,"Help please!? UTI, Genital Herpes, or both?! ","ive been suffering from great pain, especially while urinating, as well as extreme itchyness. i also have just noticed these white marks pictures here aswell. i just got tested for a UTI as well as herpes, and the UTI results did come back positive. i am still waiting on STD results. Has anyone else gotten similar   like the ones pictured while having a UTI? or even in general? Please let me know, thank you.  0 likes, 1 reply "
Urinary Tract Infection,https://patient.info/forums/discuss/still-in-pain-801617,Still in pain,"I was diagnosed with uti a week ago afterbeing in pain for few days and then i peed blood which freaked me out.  i have severe general and health anxiety.  dr prescribed Nitrofurantoin for 7days.   i needed to speak to dr yesterday about my   and she said that they couldnt tell from my urine sample  which bacteria was responsible and if i still have symptoms when i finish   to drop another sample in to surgery which is what i think i am going to have to do because i dont think they are helping and everything ive read said there should be an improvement quite quickly .  i havent seen any more blood but im still very uncomfortable especially with the dragging aching feeling down below and like someone has kicked me!  are these normal symptoms of uti as ive never had one before.  im 56 and post menopausal.  im so scared im just sat in bed too scared to move which is part if my   too. 0 likes, 0 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/feeling-like-pee-is-stuck-at-the-end-of-urethra-663308,Feeling like pee is stuck at the end of urethra,"Hi, I'll try not to put too much boring info but I'll write what I think is important. :-) I'm female, 22 I withdrawed slowly from 20mg citalopram and 19.5.18 was when I got to 0mg. I think it was 1 week later (25.5?) I started getting the feeling where after I pee, I feel like there's a tiny bit left right at the entrance of my urethra but usually nothing more comes out and I do feel like I'm completely emptying my bladder every time. I assumed it was a UTI and stupidly waited 2 weeks. On the 8th this month I finally went to the nurse - the symptom wasnt worse or better but I was starting to panic about nerve damage from ads. She said I had a UTI (3 things showed up on the stick I forgot exactly what, plus high temperature) and was treated with an antibotic beginning with N? It was a 3 day course (took me 4 days because I started in the evening) but I was no better at all. I went back on 12.6 and got trimiphrim (sorry can't spell it) for 5 days. I was starting to feel somewhat better on the 2nd day and then I stupidly had protected sex (with my long term partner) on the 4th day.. it didn't last long though because I had burning pain (I'm not sure if that was related to the UTI though because it was my 2nd period day and I'm usually more sensitive as well as I don't think there was enough lube). The rest of the day and yesterday (last antibiotic) I feel even worse! I feel so stupid for having sex during a UTI! And now today I still have the same stuck feeling. That day I had sex I also strained to pee alot afterwards (to see if I could get the stuck feeling out) and since then the rest of my urethra feels itchy/aroused and a dull ache sometimes. I'm starting to wonder if it's even a UTI because surely after 2 courses I should be better now? Anyway my questions are: Do I need more of the same antibiotic since it was working until I stupidly had sex? Do I need a different antibiotic? If everything comes back clear (I'm seeing the doctor either tomorrow or Wednesday), what does it mean that I still have symptoms? Is it nerve damage? Other symptoms: Temperature ranging from 36.5c-38c Side ache Since attempting sex: Almost constant burning Discomfort under belly button Random itching/aroused feeling in rest of urethra (behind pubic bone) Better in mornings and worse throughout day Sorry this is long and if it doesn't make sense, my anxiety has taken over my life since withdrawing, my head is all over the place and my thoughts are coming at like 100mph but on the outside I'm such a zombie. My biggest fear that's taken over my life for 2 years now is the fear of PGAD (persistent genital arousal disorder), Pundendal neuralgia, intistial cystitis and nerve damage. And now I feel like I've finally gotten them so yeah I'm very anxious and  .  0 likes, 16 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/persistent-chronic-uti-797966,Persistent/Chronic UTI,"i am a 34 yr old male. i have been experiencing UTI symptoms for the past 2 years. i have been through CT Scan Urogram, Ultrasound, Cystocopy . The results all come back normal. i have been always getting the same bacteria which is ecoli. i have been always given augmentin and after my antibiotic treatment a few days later, i still got uti again. when i do a culture, it is still the same ecoli. i have tried nitrofurantoin antibitoic as well for 3 months on low dosage. but when i stop it, the uti will come back again. wondering if anybody have the same similar issues? thanks 0 likes, 1 reply "
Urinary Tract Infection,https://patient.info/forums/discuss/uncomfortable-arousal-symptoms-coupled-with-constant-need-to-pee-and-slight-burning-728546,Uncomfortable arousal symptoms coupled with constant need to pee and slight burning,"I've got this constant feeling like I  have to pee and that I'm kind of on the edge of an orgasm but nothing is stopping the feeling! It's constant. The feeling is a burning inside but a really uncomfortable tightness and tingling on the outside near my clitoris. It does burn a little to pee and I always feel like I'm busting to go but nothing much ever comes out. I'm actually hoping it's just a UTI because at least that is an easy fix. This is the 3rd day and it's driving me mental. I've had to take the day off work because I keep having panic attacks over it. Havn't been able to sleep for days and I'm terrified. I've never had a UTI before and I've never been sexually active (I'm young) Has anyone else ever had these symptoms and did they go away after treatment for UTI? I'm desperate and cannot stand it any more I've never had a UTI before and I've never been sexually active (I'm young). I'm going to the doctors today but if it turns out not to be a UTI i dont know what to do!? Any suggestions? 0 likes, 1 reply "
Urinary Tract Infection,https://patient.info/forums/discuss/chronic-uti-s-so-debilitating-and-depressing-801744,Chronic UTI'S  so debilitating and depressing,"Hi everyone I'm new here to this board. But happy to be where I can read and discuss this issue with others.  I've suffered UTI'S for 60 years and it's been aweful.  Had my first one at 12 years of age and just finished a round of last resort drugs.  Hope it will stop the bacteria for at least a little while.  It's been a living nightmare trying to stop the infections and I'm to the point of giving up.  I had two very dangerous bacteria on my last culture.  Klebsiella (Enterobacter) and Pseudomonas aeruginosa.  Was given 7 days of Nitrofurantoin 100 mg and Levofloxacin 500 mg.  Once again just waiting for results. Any words of advice or encouragement would be most welcome. 0 likes, 0 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/painful-bumps-on-perineum-a-few-days-after-uti-802846,Painful bumps on perineum a few days after UTI ,"A few days after being diagnosed with a UTI, white bumps on my perineum began to develop. They are painful and it is uncomfortable to walk. just wondering if anyones ever experienced this and if they are related to the UTI? 0 likes, 0 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/weird-tingling-sensation-in-my-vagina-613862,Weird Tingling sensation in my Vagina ,"This started 2-3 days ago, I've been feeling weird tingling sensation in my vagina after I pee. I doesn't burn nor do I have pain it just after I feel I have a weird sensation. I been having an urge to pee and pressure on my bladder.  It feels like an orgasm but then again I don't know. I seriously need help!! I've been looking it up and the most recent study I've been seeing is UTI or yeast infection  6 likes, 164 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/constant-uti-s-668883,Constant UTI’s,"I need some serious help. I’m 22 years old, and for the past 3 years, I’ve been getting a UTI almost TWICE a month. I’m starting to go mad. And it is severely depressing me. No doctor takes me seriously. I’ve been to family doctors, and gynecologists. None of which have proved to be helpful. They just stick me with a new antibiotic and call it good. Never trying to find the source of all this.  I NEVER use to get UTIs. What triggered this? I do everything the doctors say. Cranberry pills, cotton underwear, wipe front to back, peeing after intercourse, etc. nothing ever helps to prevent them. I don’t have an STD, and I’m not pregnant.  I have a raging UTI right now, this is my 3rd day of being on ciprofloxacin, and I feel worse than I did the first day. Please...! Does anyone have a story similar to mine where the doctors actually found what was causing them? I’m so desperate at this time, and really hating my life. 😞 your help and experiences will help me more than you know. I’m becoming a very resentful and sad person. 0 likes, 18 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/vaginal-tingling-and-constant-need-to-pee-803552,Vaginal tingling and constant need to pee ,"hi everyone, I am wondering if anyone could offer advice, my GP has been absolutely useless! Two weeks ago I had a sudden urge to urinate whilst walking along the road, fast forward two weeks and i've been told i don't have a UTI and all swabs are negative however I have ongoing urgency frequency and stinging, its driving me mad! No pain really, just stinging and it feels like i need to pee constantly/havent emptied my bladder properly. can anyone help? 0 likes, 0 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/uti-p-mirabilis-803709,UTI- p.mirabilis,"after a week of symptoms and back and forth to the doctors, i have been told i have a UTI with Proteus mirabilis bacteria. i have never heard of this before, so of course did some reading and it says it is very rare and has a high mortality rate!! and can be hard tk get rid of! i am so scared, i have been given antibiotics for it. has anyone else had this bacteria before? 0 likes, 2 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/i-have-been-having-urine-dripping-for-upto-one-month-804913,I have been having urine dripping for upto one month,"After taken   both injection and levofloxacin  urine dripping from my penis refuse to go away,any help pls 0 likes, 0 replies "
Shoulder Problems,https://patient.info/forums/discuss/1-week-in-i-think-i-hurt-my-rotator-cuff-surgery-780210,1 week in I think I hurt my rotator cuff surgery ,"i was in a deep sleep and knocked my water bottle over and accidentally Used  my surgery shoulder to grab it from falling. i honestly don't know if there was a popping as i was deep in sleep. but there is a throbbing  pain. anyone else experience this? i am so scared i reinjured and undid the whole surgery since im only 1 week post op. 0 likes, 0 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/cpirofloxacin-for-uti-644545,Cpirofloxacin for UTI,"Why do doctors prescribe ciprofloxacin for UTI ?Don't they know how dangerous it is? 0 likes, 15 replies "
Shoulder Problems,https://patient.info/forums/discuss/shoulder-decompression--782220,Shoulder decompression. ,"Hi,  I've had both left and right shoulder operated on for decompression. The left in 2013.  The right done twice in 2016 and 2017. The left has stated hurting again. Just this last month.  And I can't get my arm behind my back.  Exactly the same problem as before. My question is, has anyone had a second operation on the shoulder.  I was told by the surgeon they wouldn't do them again? Not sure why because they had to chip away at the bone and spur, for better movement.  Clearly more bone has grown back, so no amount of physio will correct that. I'm also waiting for a scan in the hip.  Been paying for private physio for the last 9 months.  I do loads of exercises every day.  For years. 0 likes, 0 replies "
Shoulder Problems,https://patient.info/forums/discuss/how-long-before-i-can-return-to-cutting-hair-after-rotator-cuff-and-slap-tear-surgery--782858,How long before I can return to cutting hair after rotator cuff and slap tear surgery?,"i had surgery 4 months ago.  Definitely has gotten better but therapy makes it worse. i am a hairstylist and are soppose to start in 3 weeks. not sure if this can happen because the pain and stiffness is still daily. im a very active person and Definitely keep in moving. anyone else is this situation with my line of work? 0 likes, 0 replies "
Shoulder Problems,https://patient.info/forums/discuss/shoulder-injury--784390,Shoulder Injury :(,"I have a shoulder injury about 1.5 year back, I guess while playing badminton. Even after pain I unfortunately continued playing badminton. Thus the pain persisted, I totally stopped playing badminton as of now. But still there is pain in shoulder in particular angles, while lifting and all. Although it barely effects my day to day routine, yet I really want to resume my badminton practice, which I am unable to do since last 1 year. Following is my MRI report which I received recently. 0 likes, 0 replies "
Urinary Tract Infection,https://patient.info/forums/discuss/urinary-tract-infection-and-same-day-did-a-full-culture-showed-no-infection--803564,urinary tract infection and same day did a full culture showed no infection. ,"I had all the symptoms: Peeing frequently,   and burning.  The pain was so bad I was pushing just like I was in the delivery pushing a baby to be born.  The doctor said this is strange to have the test show positive and then the same day the full culture showed negative. 0 likes, 0 replies "
Shoulder Problems,https://patient.info/forums/discuss/rotator-cuff-repair-784798,Rotator cuff repair,"i had full thickness rotator cuff repair 15 weeks ago . we were having grocerys delivered and before i realized it the delivery person put a 10 pound bottle of detergent in my surgery hand/arm.  My arm has been clicking more and feels slightly weaker 2 days out. any thoughts as whether I damaged repair or is this just a setback 0 likes, 1 reply "
Shoulder Problems,https://patient.info/forums/discuss/frozen-shoulder-symptoms-after-lesion-removal--784949,Frozen shoulder symptoms after lesion removal.,"Two years ago I had a lesion surgically removed from my left shoulder under local anaesthetic. Since this operation, my shoulder has limited movement similar to a frozen shoulder and I cannot lift my arm up high.  I have been back and fore physiotherapy for around a year for treatment for a frozen shoulder with not much improvement. After speaking to my physiotherapist yesterday he mentioned that covid vaccines are causing some people shoulder problems, something to do with the wrong insertion of the vaccine needle. It dawned on me later that this could be related to the problem that I have. I was injected in my shoulder with local anaesthetic when I had the operation to remove the lesion. Could this possibly be the problem that I am experiencing with my shoulder? 1 like, 3 replies "
Shoulder Problems,https://patient.info/forums/discuss/ac-joint-injury-waking-up-middle-of-the-night-with-pain-788288,AC Joint Injury - Waking up middle of the night with pain,"I had an AC joint injury about 3 weeks ago. Doctor had said its between grade 2 and 3. I always wake up in the middle of the night because of pain on my scapula (from pressure sleeping i guess). What is the best position to sleep. Also, is it a good idea to take pain medication and sleep (like advil) ? 0 likes, 1 reply "
Shoulder Problems,https://patient.info/forums/discuss/rotator-cuff-tendon-repair-operation-788129,Rotator Cuff Tendon 'repair' operation,"I had the rotator cuff tendon repair operation on my right shoulder in September 2021 and in March 2022, just as I got the green light to use my ‘repaired’ right shoulder my left shoulder RCT tore .  I had that shoulder ‘repair’ operation last Monday.  Two different surgeons in two different hospitals (two very different experiences).  I will add details of my experience later in this thread to help others. My second post operation report says:  Procedure:  Arthroscopic Subacromial Decompression and Repair of Supraspinatus  (Note: my first post op report was more detailed) I want to know the minute details of EXACTLY what was done and why it was done and I want it in writing.  In that regards, I would like to know  . . .  am I unusual, do other patients simply take the tablets and lay back in the presumption that the surgeon did the best job possible / do others not probe and question?  I am seeing the surgeon later this week for the first time since op. 0 likes, 7 replies "
Shoulder Problems,https://patient.info/forums/discuss/5-weeks-post-shoulder-decompression-787007,5 weeks post shoulder decompression ,"hi I've had shoulder decompression surgery 5  weeks ago. I was making a fairly good recovery and then about 3/4 weeks i I ramped up the physio . My shoulder is now painful,  stiff and just feels over all irritated and sore   particulary around the ball and top of arm, shoulder blade  I've stopped  these excersises  and just gone back to my post op excersises , im so disappointed , does anyone have an experience with this will it improve again. Really starting to feel i cant see any light at the tunnel( plus i had a numb elbow post surgery ?? ) just just starting to thaw out !! )  Any advise reassurance greatly received 0 likes, 5 replies "
Shoulder Problems,https://patient.info/forums/discuss/shoulder-surgery-vs-physical-therapy-790200,Shoulder surgery vs physical therapy ,"Hello everyone, I am very happy to have found this community as I am in the middle of a difficult decision and would love some feedback. I injured my left shoulder back in January 2022. In February, I got a cortisone shot which helped but the pain returned by around May/June so I started physical therapy in July. I am still in pain so recently got an MRI which showed the following: “Infraspinatus tendinosis with likely interstitial tear involving the proximal and mid fibers, with mild edema of the infraspinatus myotendinous junction” My ortho has recommended arthroscopic shoulder surgery to repair the shoulder. He says since it has been over 6 months and I have tried other methods ( , cortisone shot, PT), he feels surgery is the best option. I am in my 30s so he feels like I should recover well and benefit from many years of a healthy surgery. I have never had any type of surgery before (except   removal!) so have been feeling a bit anxious. I went for a 2nd opinion just for peace of mind. This new orthopedic surgeon said he would recommend one more cortisone shot and a couple more months of PT before the surgery in hopes it heals on its own. He said if it isn’t healed after that, then move ahead with surgery. I am not sure what direction to go in. Currently, I can lift my arm above my head although it is sore. It is painful when reaching to the side (ex: grabbing a drink from a table to the left of me) and also very painful when reaching behind (ex: putting on a jacket). It also feels as though my shoulder blade is swollen as when I’m sitting, it feels like there is almost a lump in my shoulder blade area. It is also difficult for me to sleep on my left side. Sometimes I accidentally wake myself up if I roll over. However, I can do normal activties although I probably couldn’t play golf or throw a frisbee with my left hand anytime soon 😃 Like I mentioned, I’ve never had surgery so am very nervous about both the procedure and recovery. I do not want to risk making my shoulder any worse. Making it worse is definitely my #1 fear in terms of surgery. I feel very fortunate that my shoulder isn’t bad enough where all doctors are suggesting surgery but I also am feeling very stressed making this decision. Of course if I could avoid surgery altogether that would be my preference but the thought of going through another cortisone shot and more PT just to possibly need surgery in a few months also isn’t ideal. Has anyone dealt with a similar situation? Any advice would be so appreciated 0 likes, 4 replies "
Shoulder Problems,https://patient.info/forums/discuss/3-months-post-shoulder-surgery-697712,3 months post shoulder surgery ,"hello all! i am 3 months post shoulder surgery. Detached labrum(post), AC Joint clean up of  , and bursa clean up. I find that my pain levels are pretty high considering I am 3 months out. Yes I know this recovery is slow and difficult, but some days I am so worried that it will never ease up! I've developed Tendinitis in my elbow which is also quit annoying. My range of motion is great, but like I said, the pain is very much there, especially in my clavicle area. The mornings are the worst, and I find im very achey at night, especially in my elbow and fingers. I guess what im asking is, is this all normal? I've had cortisone shot about a month ago for something else but it did not help my shoulder pain.  At what month can i expect the pain to lessen and does all of this sound normal? 0 likes, 5 replies "
Shoulder Problems,https://patient.info/forums/discuss/sudden-bicep-pain-after-rotator-cuff-and-bicep-repair-571291,Sudden Bicep pain after rotator cuff and bicep repair,"I am 6 weeks post rotator cuff/SAD/bicep tenodesis. Everything was going normal until today at 6 weeks when I was allowed to remove my sling. I slept fine and woke up with no pain. I got up, happily removed sling, went to bathroom, pulled up my pants and went to adjust pants by slightly reaching behind and got a stabbing, knifelike, cramping in my biceps. I went to lie in bed, struggled to put the sling back on...started walking to kitchen and the bicep started stabbing and cramping again. I almost passed out from the pain. I have called my Ortho (he was in surgery today) and sent e mail to my PT for advice and have not heard from either of them. I can do pendulums without pain and the shoulder flexion exercise carefully, but any bicep movement and it starts to cramp and stab at me. I am now scared that my arm will never get better and don't know how this good go from good to bad so quickly. Has this ever happened to anyone? I hope I hear back from my Dr tomorrow. I am really worried.  8 likes, 151 replies "
Shoulder Problems,https://patient.info/forums/discuss/possible-retear-of-labrum-after-surgery-going-crazy--794757,Possible retear of labrum after surgery(going crazy),"I had shoulder arthroscopic surgery in september 2022(360 labral tear on right shoulder), and was going through the whole PT process and everything for 4 months with a huge reduction of pain in my shoulder, and 2 nights ago I was lifting a 20lb box/plastic tub a little above my waist and felt a pop/jolt in my right shoulder and since then it feels like I've had instability, and definitely had pain in my shoulder that feels similar to before my surgery. If I lift my right arm to the right of me I get pain even at 45 degrees.  My shoulder has this deep throbbing pain that won't go away just like before the surgery.   My shoulder hasn't dislocated but I have pain that I haven't felt for a long time. I see my PT tomorrow and will see what he says but I really can't believe I might need to get surgery again after lifting a 20lb tub.  Dumbest thing I've done my entire life and I was just about to start doing push exercises to start strengthening my shoulder back to normal. Feels like I'm back to square one and will have to get revision surgery(and for much more cost since I'm off my parents insurance and only have  Cigna from my work now...) Has anyone else been in the same boat?  Does anyone think it's a retear or just aggravation? Like I said I see my PT tomorrow and am moving up my surgeon appointment, but my shoulder is all I can think about at the moment and I can't get anything done.  It really is just the worst feeling ever especially since I'm through the hardest parts of PT from this surgery. 1 like, 9 replies "
Shoulder Problems,https://patient.info/forums/discuss/anyone-that-had-shoulder-decompression-surgery-752756,Anyone that had shoulder decompression surgery,"it will be 10 weeks post surgery.  my shoulder is really stiff and can barely lift my arm to chest level.  I keep getting random pops in my muscles from shoulder to wrist.  Pain in my ball and joint area.  Sleeping is horrible, I'm lucky to get a good 4 hours at one time.  I have pt 2x a week.  I'm noticing small improvements every week but not what I was expecting.  Is this common at this point?  I just want to be able to put my hair up and be able to shave my entire arm pit again.  I want to sleep on my side and pull my pants up with out struggles.  I feel like I should be able to do more at this point.  I don't know if it's me or if I'm where I should be.  Please let me know what your recovery was like and if it's just me or normal 0 likes, 11 replies "
Shoulder Problems,https://patient.info/forums/discuss/shoulder-subacromial-decompression-pain-post-surgery-793848,Shoulder subacromial decompression pain post surgery ,"I had shoulder decompression surgery 6 months ago where I got 10cms bone shaved away. I still have pain every day. My consultant told me I can go back to doing excercises and what I did before and the pain should ease in the next few months. Any advice? Yesterday I did some chest press machines and back and today my shoulder is in pain again. It's depressing not knowing when this pain will be gone so I can get to what I love doing most at the gym. 1 like, 2 replies "
Shoulder Problems,https://patient.info/forums/discuss/shoulder-blade-pain-790188,Shoulder blade pain,"About a week ago I had a pulling feeling in my right rib cage that felt like a pulled muscle. Since then I have had a dull pain in my right shoulder blade - sometimes I can feel it on my left side as well. I tend to have very hunched up arms and poor posture. I also have bad anxiety so once I start feeling any kind of pain I tend to hunch my shoulders up. I'm not sure if this is muscle issue or something else. 0 likes, 1 reply "
Shoulder Problems,https://patient.info/forums/discuss/calcific-tendonitis-shoulder-pain-797482,Calcific tendonitis shoulder pain,"I woke up one month ago Feb 3, 2023 with excruciating shoulder pain with no know reason.  I ended up going to the Emergency Room where I got an xray.  They said they found nothing and said I might have frozen shoulder.  I went home taking NSAIDS and was in horrific pain for 11 days , not able to move my arm.  I finally saw an orthopedic Dr 10 days later who said I needed an MRI for a possible tear in my rotator cuff.  I did that and nothing was found except for calcific deposits on my rotator cuff tendon.  I followed up with the Dr who told me there is no way this could be causing my pain, pain doesn't happen suddenly overnight and he didn't believe this was an issue.  I walked away thinking -- have you ever read anything about this condition?  It's the definition of pain!  So looking for a specialist who understands.  It's been one month and I was finally given a steroid shot for my 'mystery' pain with no known cause.  I know it's caused by the deposits.  My arm is better but had deep aches all day long.  Do you think it will progressively get better or have you experienced repeated acute attacks.  They are excruciating for sure!  The drawbacks of living in rural, very isolated Montana.  People think 'Yellowstone' is so cool but this is the real life of living out here.  Love it but medical care ..... sketchy. 1 like, 3 replies "
Shoulder Problems,https://patient.info/forums/discuss/rotator-cuff-pain-4-months-out-from-rc-repair--797736,"Rotator Cuff Pain  4 months out from RC Repair, ","Just curious as to what pain levels people are feeling 4 months out from RC repair surgery. I had a repair to fix a torn subscapularis, supraspinatus, Soft tissue bicep tenodesis and distal clavical resection. I don't have any problems with range of motion, but am having burning pain towards the front of the shoulder and back of the shoulder along with ocasional feeling of a knot/tightness in the bicep.  Has anyone had any similar experience with this type of surgery and at what point should it be a concern. 0 likes, 0 replies "
Shoulder Problems,https://patient.info/forums/discuss/shoulder-replacement-790534,Shoulder replacement ,"has anyone had a total shoulder replacement and are you happy? 0 likes, 1 reply "
Shoulder Problems,https://patient.info/forums/discuss/severe-pain-in-shoulder-blade-796889,Severe pain in shoulder blade,"Been diagnosed with complete spinadis tear with tears in two others in group. Severe cartilage degeneration.  Been having acute pain  just beneath right sholder blade aND radiates into pectoral muscle. Is this pain related to sholder? please help!! 0 likes, 0 replies "
Shoulder Problems,https://patient.info/forums/discuss/three-part-proximal-fracture-of-left-humerus-still-stiff-and-aching-after-14-weeks--797765,Three part proximal fracture of left humerus still stiff and aching after 14 weeks.,"On December 6th, 2022 I tripped, fell, and sustained a three part proximal fracture of my left humerus.  Although x-rays taken on the 8th February, 2023 showed that one of the fractures had not yet fully knit (""not fully united yet radiologically""), it was thought that the fracture was healing pretty well and showed ""satisfactory position of [the] fracture with some good evidence of bony healing"".    I have been doing exercises recommended by the physiotherapist regularly but am a bit despondent that, 14 weeks after the injury occurred (we are now in March 2023), I am still experiencing stiffness and aching in the arm and shoulder.   These symptoms are at their strongest first thing in the morning and during the evening. I believe that stiffness and aching in a fractured shoulder can take up to a year to subside and am wondering if anybody else out there has had experience of this and can share methods they have used to reduce the pain, other than taking NSAIDS.   Has anybody, for example, tried acupuncture once they have been reassured that the bones have fully knit?   I use products like Tiger Balm and Boswellia serata cream and also Voltarol gel when the aching becomes obtrusive.   Is there anything else I can do to help myself? 1 like, 2 replies "
Shoulder Problems,https://patient.info/forums/discuss/dislocated-shoulder-3-weeks-ago-weird-sensation-while-running--797886,"Dislocated shoulder 3 weeks ago, weird sensation while running? ","hi all! So I dislocated my right shoulder playing basketball Feb 24. It was fully dislocated, but put back into place by an athletic trainer probably about 10-15 seconds after it happened. No numbness or tingling, had full ROM after it was reduced and wasn't in any pain, likely due to the adrenaline since it certainly hurt afterwards. I played the rest of that game, then again on Sunday (conference championship game, and the last game of my career) with it heavily supported in a shoulder spica. The pain didn't last long and I have been progressing with ROM and strength through a rehab program put together by my athletic trainers. ROM isn't quite there yet, even 3 weeks later, and it is still weak and sometimes painful. There are only  two main regions that hurt, which are the front, subscap area, and a weird strip down the back that is like right underneath my tricep. But that all brings me to my question. I have been running recently (approved my by ATs) and today I noticed a weird sensation in my shoulder where it felt loose and almost like it was separating while I was running, during foot strike. I wouldn't call it painful at all, just uncomfortable and a little unsettling. The feeling improved when i was more aware of holding my shoulder up and more still (?) while running, but I was wondering if anyone had any ideas of what this could be, or if it is just the weakness of the muscles struggling to hold it in place with the impact? I'm also wondering if i need to schedule an appointment with my doctor or have some imaging done, just to make sure there isn't anything structurally wrong? hopefully someone has some kind of experience with this and may know what could be going on 😃 0 likes, 1 reply "
Shoulder Problems,https://patient.info/forums/discuss/slap-tear-impingement-and-physical-therapy-788446,"SLAP tear, impingement and physical therapy","Hey there, First I had problems with my right shoulder, but now it's taken care of with bicep tenodesis. However half a year ago problems with my left shoulder started - diagnosed not precisely as impingement and minor SLAP tear (after MRI). For now I'm recommended to keep doing at home physical therapy - and that leads me to my question. Any success stories with physical therapy resolving significant (in terms of pain) shoulder problems? Especially I would like to read how bad it was, and how good it got with physical therapy. I'm not anti another surgery (it would also be tenodesis) - but not sure when to say that physical therapy is not working anymore. Looking forward to reading other people stories! Thanks! 1 like, 4 replies "
