disease,postLink,postHeading,postContent
Covid,https://connect.mayoclinic.org/discussion/new-approach-to-managing-for-life-with-longhaulers/,New Approach to Managing for life with Longhaulers ,"I’ve been recovering and discovering for almost 3 years.  Personally I manage my Longhaul with the Whoop to Avoid the Push and Crash.  The latest think I’ve learned about is this article. 
 
I recently underwent lactate testing during with exercise.  I struggled so much.. My break throughs were accomplished with: The Whoop The PRC clinic at Mayo The Longhaul Hyperbaric Protocol at AVIV It seems this is the final break threw.  Understand the metabolic disorder that remains with activity.  If you need help and resources. I’m happy to share.  We all share the same uncertainty and confusion. But it does get better. It just takes time. You are not alone..  You will recover.. Hugs.  For more information you can look up extra free content under #covidrecoverymama Longhaulers is a spectrum disorder.  Understand the trauma COVID caused.  Be Well and Never Give Up.  "
Covid,https://connect.mayoclinic.org/discussion/no-appetite-for-months-suddenly-now-i-am-famished/,"No appetite for months, suddenly now I am famished  ","I lost 32 pounds since fall of 2022. 
No appetite….idea of eating sometimes even made me nauseous.  Then 2wks ago I totally reversed and am famished 24/7.  Gaining weight rapidly. What is going on? "
Covid,https://connect.mayoclinic.org/discussion/does-anyone-have-this-particular-gi-symptoms-post-covid/,Does anyone have this particular GI symptoms post COVID? ,"Hi – I had COVID in June 22 and been having lots of issues since: dizziness, fatigue, brain fog… but the most bothersome has been lingering GI symptoms. They have been getting better over time but I still get these episodes- they used to be every 2 weeks, now its more every two months – of severe abdominal pain it used to be my stomach but now it is more my intestines – like pain, gas, inflammation and nausea, but no diarrea and no vomiting. I also feel very weak, almost dizzy and the second or third day I develop a severe headache. About three to four days aftetr I am back to ""normal"" which is not exactly normal but I can function. I am on probiotics, pantoprazole (these two help) and excluding gluten, dairy and eggs from diet – not sure if this is helping, though, as is based on one of those non-evidence based IGG ""intolerance"" tests, but I was willing to try anything I guess. Does anyone has similar episodic GI symptoms? Drs dont say much, they just want to do colonoscopy to rule out other things, but I dont see the point as it seems no one with long COVID shows anything wrong in these tests so why take the risk…   "
Covid,https://connect.mayoclinic.org/discussion/how-many-had-vacs-before-long-covid/,How many had VAC's before long covid,"I would like to know of those suffering from LONG covid how many have had the vaccinations before getting covid. 
I had covid twice but never vacced. "
Covid,https://connect.mayoclinic.org/discussion/post-covid-brain-issues/,Post Covid Brain Issues,"I had Covid in November 2020, a severe headache, different from any previous headaches in December. A CT of my brain at that time was negative. I began having cognitive problems with memory, math and dates & times. A June MRI of my brain showed bilateral chronic frontal temporoparietal subdural hematomas. Has anyone else experienced this? I’m wondering if this is something that will continue to happen? "
Covid,https://connect.mayoclinic.org/discussion/anyone-still-cant-smell-or-taste-certain-things/,Anyone still can’t smell or taste certain things??? ,I had covid two years ago and I still have the issues of not smelling or tasting certain items how about y’all?? 
Covid,https://connect.mayoclinic.org/discussion/post-exertional-malaise/,Post Exertional Malaise,What can help Post Exertional Malaise crashes that is common with Long Covid same as with  ME/CFS?  
Covid,https://connect.mayoclinic.org/discussion/is-anyone-taking-amantadine-for-brain-fog/,Is anyone taking amantadine for brain fog?,I have been taking it for 2 months and am gradually getting a little better. My RX is for 3 months. I saw a side effect is melanoma and am concerned.  
Covid,https://connect.mayoclinic.org/discussion/covid-and-complex-regional-pain-syndrome/,Dealing with Post COVID and Complex Regional Pain Syndrome ,I was fully vaccinated in May with Moderna. I was diagnosed with Covid during the Delta spike in July. I was diagnosed with Reflex Sympathetic Dystrophy now called Complex Regional Pain Syndrome in 2003. I am dealing with long Covid now and possibly a flair up of CRPS. Anyone else have both? Did Covid cause your CRPS to flair? I was already having trouble finding a Dr. for the CRPS but forget about finding one who will take both seriously.  
Covid,https://connect.mayoclinic.org/discussion/low-dose-naltrexone-for-post-covid-recovery-experiences/,Low dose naltrexone for Post-Covid Recovery experiences ?,"Does anyone have experiences with low dose naltrexone for long Covid symptoms of significant brain fog, post-exertional fatigue, joint pain, muscle pain – inflammation, insomnia. A few studies in late 2022 indicate that low dose naltrexone 4.5 mg is helpful . Do you know of a specific doctor in NYC who prescribes it?  "
Covid,https://connect.mayoclinic.org/discussion/swollen-lymphnode-in-neck/,How Long did it take for Swollen Lymph Nodes in Neck to go Down?,"How long did it take for swollen lymphnodes in your neck to go down post covid? Mine have been swollen on one side for 2 1/2 months. ENT doesn't seem concerned. Sometimes it is painful, and sometimes I have difficulty swallowing. What did you do to make yours better?  "
Covid,https://connect.mayoclinic.org/discussion/what-to-use-for-anxiety-with-higher-heart-rate-and-a-sensitive-body/,What to use for anxiety with higher heart rate and a sensitive body. ,What can I take for anxiety that has low side affects? My body is very sensitive and my heart rate has been affected by being higher than usual. Also have had some palpitations. Tightening in throat. I am only 100 pounds.  
Covid,https://connect.mayoclinic.org/discussion/nosebleeds-during-this-covid-variant/,Severe sinus infection and nosebleeds with this covid variant ,"this is the second time I caught covid in 90 days. Severe sinus infection, headache and nose bleeds, have to get nose cauterized. 
has anyone have this "
Covid,https://connect.mayoclinic.org/discussion/anyone-develop-worsened-acid-reflux-gerd-or-a-hernia-post-covid/,Anyone develop worsened acid reflux ( GERD ) or a hernia post-covid?,"My husband always had bad acid reflux issues and I had mild acid reflux.  After covid, his acid reflux became so bad that he had to get surgery for that and for a new hernia.  I also found out that I had developed a hernia post-covid and my acid reflux is now worse as a result.  Doctor said that the excessive coughing and vomiting can cause a hernia. "
Covid,https://connect.mayoclinic.org/discussion/low-dose-naltrexon-helping-alot/,Low dose Naltrexone for POTS helping alot,"Hello all. Hope lots of you are getting better. 
My son has/had POTS. I put him on LDN and he is so much better. So wonderful to see – finally! And there are no side effects. 
I think it´s also worth trying although the symtoms are other than POTS. 
LDN is not evidence based yet, as is the case with any other medication. But the way I see it is: What ever works. 
B.w. and take care. "
Covid,https://connect.mayoclinic.org/discussion/reactions-of-others-to-your-long-covid/,Reactions of others to your long Covid,"I've recently realize that I have long Covid, with most pronounced symptoms shortness of breath with exertion and GI problems.   As any of you have let other people know about this condition do you find that they become overly worried about the possibility that you are contagious?  I know that I am not, but I wonder whether other people will be anxious, or have the belief that I'm posing a hazard to them in situations like this:  sitting in a crafting group for several hours; going to a church meeting for an hour or two.   I'd appreciate hearing about anyone's experience with this. Thanks! "
Covid,https://connect.mayoclinic.org/discussion/experiencing-delayed-post-covid-fatigue-shakes-and-overwhelming-anxiet/,Experiencing delayed post Covid fatigue shakes and overwhelming anxiet,"Has anyone else had onset months after Covid of debilitating fatigue, shakes, accompanied by extreme waves of emotional distress, like your brain has been altered? "
Covid,https://connect.mayoclinic.org/discussion/has-anyone-been-following-gez-medinger-on-youtube/,Has anyone been following Gez Medinger on YouTube?,I recently found Gez Medinger on YouTube who has been hosting various people to discuss Long Covid for quite awhile.  The latest research he has found as to what caused Long Covid is 'Microcloting and the Acid-Base Disruption Hypothesis'.  I find the research quite interesting…esp. the acid-base theory.  Just thought I would pass a link along… You can search for Gez Medinger on YouTube for additional topics on Long Covid. 
Covid,https://connect.mayoclinic.org/discussion/how-long-do-you-sleep-every-daynight/,How long do you sleep every day/night?,How long do you sleep every day/night? I've had Long Covid for almost 3 years and I'm still sleeping up to 15 hours a day!  All I can say is that I'm so grateful that I'm retired and I have 2 wonderful cats that likes to sleep with me that much! 
Covid,https://connect.mayoclinic.org/discussion/anyone-with-long-covid-have-trouble-with-bone-healing/,Anyone with Long COVID have trouble with bone healing?,"Anyone with Long COVID have trouble with bone healing?   Husband’s bone has healed in over 2-1/2 years due to Long COVID’s central sensitization system’s “fight or flight” response. BACKGROUND STORY  (or skip ahead to last paragraph) 
My husband was initially infected with COVID in March 2020.  He spent the next 9-mo in bed 18-hours a day.  We “followed the symptoms” which led us to see a cardiologist.  My husband ended up having a quadruple bypass/graft (CABG) at the age of 52 in February 2021.  His sternum, however, never healed back together.  He followed doctors orders, yet months after surgery, he was in continuous pain.  Nine months after surgery, he had a CT scan that showed, an unstable, non-union of his sternum with at least 3 broken wires.   His sternum was separated by almost a centimeter!  One side was also projected out further than the other.  He was a mess.  He was told not to drive, not to hold anything heavier than a gallon of milk.  With the instability of his sternum and the fact that scar tissue was adhered to his LIMA graft, doctors were afraid it could be catastrophic if he were to fall, for example.  He needed to have his chest reopened and repaired.  We found a cardiothoracic surgeon who had years of successful experience with titanium plates for “younger” open heart surgery patients, so just about a year after his initial surgery, he had a sternotomy.  The surgeon removed the broken wires, scar tissue, debrided the edges of his bone and used 4 titanium plates and wires to put him back together.  We were told his bone would be completely healed in 12-weeks. Fast forward 16-weeks later, after pain and problems, a CT scan revealed, the sternum hadn’t even started to mend!  There was no  bone growth.   Fast forward almost 1-1/2 years from the second surgery, there still has been no bone growth.  His surgeon was dumbfounded.  We went to see Cardiologists, Endocrinologists, Infectious Disease doctors, other specialists in the medical field, even naturalists, etc.  Nobody has a clue why his bone wouldn’t heal.  We asked everyone if they thought it was COVID related, and they all said a resounding, “no”.  They said there was no precedent, no evidence, no whatever…. During that time, we were able to have one of the doctor’s provide a referral for in-network benefits to Mayo Clinic in Rochester, MN.   The request was approved for 6-visits, so we applied to have my husband seen at the Mayo’s Long Covid clinic.   After all this time with no answers from a variety of highly-educated, well-meaning doctors and specialists, it was during an initial virtual consult with the Mayo long COVID clinic that we were told that LONG COVID WAS THE REASON MY HUSBAND’S STERNUM WOULDN’T HEAL!   His central sensitization system was turned on when he had COVID, and for some reason, it has not turned off.  So essentially, he was in a perpetual FIGHT OR FLIGHT struggle, which contributes to a lot of the fatigue and other issues people have with LC, but it also says to my husband’s body, “hey buddy, you are in danger right now,  so your bone is going to have to wait to heal until you’re safe…”.  And since that fight or flight switch hasn’t turned off  on it’s own, he continues to suffer not only the other debilitating symptoms of Long COVID, but also the pain, clicking, popping, and restrictions associated with a non-healing sternum.  His life pretty much sucks, and as a result, so does the rest of our family.  If anyone else has had issues with bone healing, we’d like to know.  We are trying to get support from our insurance company to pay for him to continue working with the Mayo LC clinic, but they have denied multiple requests.   Fighting with the insurance company can be overwhelming to an already grueling, lonely journey of living with Long COVID. Thank you. "
Covid,https://connect.mayoclinic.org/discussion/post-covid-increase-in-anxiety-and-palpitations/,Post Covid increase in anxiety and palpitations,"New to this board but after struggling for three months, I need some support. I tested positive for covid in December 2022 for the 1st time; I'll note that I am fully vaccinated and boosted. I experienced ""mild"" symptoms including the loss of taste and smell. I ran a fever for one day and generally felt tired. But just a couple days after I was no longer considered infectious, my issues began. My anxiety went through the roof; I began experiencing heart palpitations at an increased rate. My medication, that I had been on for well over 10 years, was not making a difference. I finally caved and visited my doctor after 3 weeks where she prescribed me some anxiety medication to add on to my current medicine before ordering me a holter monitor for a 2 week period. Over the monitoring period, my sleep was awful, my anxiety increased and I experienced some type of twitch or palpitations almost every day. It got to the point that my quality of life had decreased so much, my mom became very concerned with my behavior. When I finally submitted my monitor, my results came back normal. I had no afib and only a few instances of tachycardia which coincided with my mini panic attacks. My doctor discovered that I was experiencing PVCs or premature ventricular contractions that are most likely a result of stress and anxiety. I was put on a beta blocker to help with the symptoms. It's been about 2 months and while my symptoms have decreased significantly, I still experience pvc's which increase my anxiety which then increase my pvc's. It's a vicious cycle so I cling to the knowledge that my tests for my heart have been normal so that I can function. I would really like to know if others have experienced the same thing as me? Because I feel like I'm the only one who had such an experience with covid and it's impacting me. It doesn't help my anxiety or depression. At only 30 years only, it leaves me dreading the next few years fighting the symptoms and looking for solutions that may not be there.  "
Covid,https://connect.mayoclinic.org/discussion/i-left-to-so-im-back-postcovid/,"Thought I was over, but I'm back with PostCovid","I thought that I was over all the leftovers. Now is it possible that it didn't leave me? Fatigue is dragging me down just as breathing heavy is taking hold. I thought I was just depressed about personal matters but falling asleep everyday as well as 8-9 hrs seems excessive. My asthma was in control until January when I tried to decide if my fatigue was asthma, fatigue or depression or wait could it be age? My new Dr is recently back from an eight month maternity leave and doesn't seem engaged. 
I have asked another Dr to take me on. I just slump through the days. 
I have started to make small do lists and follow through before starting another. I'm kind of tired just putting this together and practicing deep breathing. Is it long haul for life? "
Covid,https://connect.mayoclinic.org/discussion/long-covid-awareness-day/,Long Covid Awareness Day,"Is anyone aware there are colors for Long Covid Awareness and a Long Covid Awareness Day? I ran across this site. 
 
Please check it out. "
Covid,https://connect.mayoclinic.org/discussion/what-do-you-do-for-exhaustion-and-brain-fog/,What do you do for exhaustion and brain fog...? ,By afternoon I can barely make it to my bed. I feel like my brain has been is frozen and I cannot think. Does anyone else feel this way how do you cope? 
Covid,https://connect.mayoclinic.org/discussion/12-week-virtual-post-covid-syndrome-treatment/,12-Week Virtual Post-Covid Syndrome Treatment ,How do you request access to the 12-Week Virtual program? I’ve exhausted every local resource and am desperate for help.   
Covid,https://connect.mayoclinic.org/discussion/this-is-where-we-are/,This is Where We Are,"    You're going through a lot. We all are. So this community is vital. Being a part of the many studies helps the research community to understand, and it helps us know we're not alone.     But WE are the ones demanding to be heard, and are driving the reality that LC exists.     We–everyone in the world–need to accept that time is now  measured as BC (Before Covid) and AC (After Covid).  There is no normal now. That is reality.      No one has remained untouched by Covid. No one. And it affects not just our individual health, but people's mental health. The medical community in its entirety. Politics.  Planetary environment (Covid is found in, for example, the water supply, and the waste dearth of tests, masks, and gloves). Global and personal finances. Nothing has remained unravaged by Covid.      So no one suffering in an AC world is alone, though we feel we are. No one who cares for or about us is alone. This is a global community of those who suffer, and those who care.      We don't know too much. Or what this virus will eventually evolve into. It is endemic. The world placated, politically used, and ignored/spread falsification at our own peril.     What we have now is where we are.     We have bizarre, continuing, and varied physical and mental health issues. There is no real set of symptoms that can identify us as having LC. That is where we are.     And where we are, to those who read this, is a very large population of people who must learn to live with LC.     Where we are is here: Western medicine helps. But the allopathic method is to treat the body as individual parts, and to treat symptoms. So it can only help so much.     Exploring, trying, understanding Eastern approaches, naturopathic, traditional approaches treat the mind/body/spirit as a connected whole. Think Ayurveda, Native American, Chinese medical approaches.  Herbology.      In this way, all approaches, allopathic and traditional, can work together. There's a lot of push-back by the Western medical community, yes.     But where we are is that our health and well-being is our reality, our right, and our responsibility. 
    I hope we can, as a community here, and as a global community, can experiment and share our reality, what we try, what works, and what doesn't.     That is where we are.   "
Covid,https://connect.mayoclinic.org/discussion/how-many-people-do-you-know-that-have-long-covid/,How many people do you know that have Long Covid?,"How many people do you know that have Long Covid? The latest statistic that I read was that there are approximately 65,000,000 worldwide that have Long Covid – HOLY GAUCAMOLE!!! I only know 3 people that have it and I really don't know them that well. I  have only talked to one of those three people.   Because of this I feel so extremely isolated.  I wish I had more people to share my symptoms, concerns and anxiety with.  Do you feel the same way? "
Covid,https://connect.mayoclinic.org/discussion/im-at-a-loss-for-words/,Im at a loss for words,"i want to say something that might sound weird but thank you all 
im here after another sleepless night and finally i came across a group of people that understand the trials and struggles i am just starting to have 
i feel your pains and i am scared 
i was diagnosed with covid at the end of february 
i was bedridden for about two weeks before i dragged myself to urgent care 
they said i had bronchitis and gave me antibiotics steroids and an inhaler 
i didnt feel better 
i made an appointment with my new doctor 
she told me i had long covid 
i have been struggling with this and the worst part is no one believed me 
i sit and cough and hack up phlegm for an hour that seems to never stop and is so thick i can barely cough it up 
test results are always normal 
the doctors just want to push antidepressants and are referring me to psych because they havent dealt with longers 
i feel so scatterbrained most of the time and can finally make it through grocery shopping without feeling like im going to pass out 
i have hot flashes and break out sweating and get so fatigued 
i dont have muscle pain just some joint pain, severe thirst, insomnia,  the hot flashes, confusion, forgetfulness,  fogginess,   i misplace almost everything,  im short of breath all the time and other things like dry mouth, irritability, sadness, and time seems to pass so fast 
i will lie down and try to think and what feels like 30 minutes turns into 3 hours 
you have given me hope and reassurance that im not crazy and im not alone in my symptoms 
i read some of your stories until i couldnt understand things anymore 
i am losing thought now so thank you again "
Covid,https://connect.mayoclinic.org/discussion/severe-insomnia/,Has anyone been suffering with post Covid severe insomnia?,"Has anyone been suffering with post Covid severe insomnia? 
Thank-you for any comments or ideas! "
Covid,https://connect.mayoclinic.org/discussion/metformin-shows-efficacy-preventing-development-of-long-covid-by-65/,Metformin Shows Efficacy Preventing Development of Long COVID by 65%,"If we only knew this prior to catching Covid. 
 "
Covid,https://connect.mayoclinic.org/discussion/new-to-living-with-long-term-covid/,New To Living With Long Term Covid,"Hello, my name is Pam. I'm 55 years old and learning to live with Long Term Covid. My husband and I both got Covid  in December 2022. He recovered well, but I've been struggling with many issues; shortness of breath, fatigue, muscle weakness, foggy brain, etc. My next step is to see a pulmonary physician. Any advice would be appreciated.  "
Covid,https://connect.mayoclinic.org/discussion/symptoms-7/,Post Covid Symptoms and what has helped me. ,"I have fibromyalgia and post thyroid cancer in 2000. Got Covid May 2022. Have all of the symptoms long haulers experience. Dizziness, hair loss, canker sores in mouth, brain fog, trouble focusing, fatigue, muscle aces and pain, muscle weakness, etc, etc. Have had eye exam with a small spot behind my retina that was not there on exam before Covid. Working with PT doing the same exercises others have explained. Seems that Covid has increased my fibromyalgia symptoms. Working with my primary doctor with treatment. I have started low dose naltraxone and this helps with brain fog, decreasing the pain and helps with sleep. Along with the PT I hope this is going to help in the long haul. I also take an antihistamine for my ears and head stuffiness, thyroid replacement, celexa for anxiety and calcium with vitamin D. Hoping to be on the mend soon. Hope this may help anyone else dealing with this too "
Covid,https://connect.mayoclinic.org/discussion/amyloid-microclot-test-s-african-treatment-available-in-us/,Is the amyloid microclot test available in US?,"Referencing this paper:  
I am writing to ask if anyone knows what medical facilities (Mayo?) are doing the amyloid microclot test? and are any willing to try the treatment that is provided in the referenced paper? The work was done in S Africa. "
Covid,https://connect.mayoclinic.org/discussion/apheresis-or-ivig-treatment-for-long-covid/,Apheresis or ivig treatment for long covid? ,Does Mayo provide these treatments for long covid? Does anyone have any experience? 
Covid,https://connect.mayoclinic.org/discussion/continuous-tummy-pain-post-covid/,Continuous tummy pain post covid,"My 13 year old tested positive for COVID on the 1st of May 2022, symptoms were: nausea, vomiting, diarrhea, tummy pain, headache, sore throat, caugh, flem. Around the 10th day her tummy started hurting more, specifically in two areas left and right of bellybutton, took her to A&E sent home with pain killers, no tests; week later returned to A&E, tested for Multisystem inflammatory syndrome, came back negative, sent home with more pain killers. Pediatrician did number of tests: boold, urine, stool, porphyria, helicobacter & tomography all seem to be fine or negative. Sent to digestive Dr, Dr did additional stool samples to test for blood and inflammation in intestines. Faecal calprotectin was 62.3 (normal values 26 – 50). Digestive Dr did no more tests. Told to see a psychologist so they could train her to increase her pain tolerance. 1 month later returned to A&E as pain intensified, on the third day in hospital had ultrasound, signs of fluid and partially swollen appendix,  appendix removed se day, more tests done in hospital all seemed normal. Since then had tummy infiltration as Dr's believed tummy problems due to abdominal wall, only caused more pain that subsided after 5-6 days, initial pain still remains.  Referred to Digestive again, Dr doing more tests, pending endoscopy. My daughter is in continuous pain all day long, when she eats or drinks her pain intensifies, ends up vomiting due to the pain "
Covid,https://connect.mayoclinic.org/discussion/ezrin-peptides-and-long-covid/,Ezrin peptides and Long COVID,"Has anyone else seen this YouTube interview of Dr. Rupert Holms, London, UK and his research with Ezrin peptides and their potential for use in both acute and Long COVID?  It sounds promising, but getting funding to do studies in the US would be the big issue. "
Covid,https://connect.mayoclinic.org/discussion/covid-and-paxlovid/,"COVID, Paxlovid and other treatments for COVID","Hello- I was diagnosed with COVID earlier this week and started taking Paxlovid last night. 3 doses in and I have horrible diarrhea. I have intestinal issues as it is, and I had my colon removed due to Ulcerative COlitis years ago. I am thinking that the COVID symptoms were starting to improve without the Paxlovid, and I am seriously thinking about stopping it due to the horrible diarrhea and stomach pain. What do people think? Is it ok to stop after only 3 doses? I think that the COVID will run its course as I am boosted and youngish (43). The diarrhea is worse than the COVID symptoms I have been having the last few days.  "
Covid,https://connect.mayoclinic.org/discussion/hydrochlaquid/,What helps post COVID shortness of breath?,Hydrochlaquid: Spelling is iffy at best. I wonder if this drug would provide relief from post COVID shortness of breath? 
Covid,https://connect.mayoclinic.org/discussion/long-covid-and-mecfs-holistic-healing-summit-2023-dr-teitlebaum/,Long Covid and ME/CFS Holistic Healing Summit 2023 - Dr. Teitlebaum,"I offer for everyones knowledge and a invitation to a online summit for Long Covid problems with interviews from some leading researchers and involved Dr.s for dealing with Long Covid in general and long Covid in specific to CFS.  It is a week long daily podcast addressing all these types of things.   It is free to access for anyone interested.   I have NO involvement whatsoever with Dr. T or anyone involved, and I do not intend to usurp the Mayo Clinic.  I just offer it up here for informational purposes to all.   Sign-up to join here….            
Signup is free, no purchases or payments of any kind are required that I am aware of. "
Covid,https://connect.mayoclinic.org/discussion/swollen-lymph-node-neck-as-a-result-of-covid-virus/,Swollen Lymph Node (Neck) as a Result of Covid Virus,"Hello,  I had a mild case of covid-19 in May.  The lymph node in my neck swelled and hasn't yet reduced in size.  I rarely if ever have had swollen lymph nodes.  My PC gave me an antibiotic which did not help. Has anyone else experienced this? "
Covid,https://connect.mayoclinic.org/discussion/circadian-rhythm-issues/,Circadian rhythm issues?,"I had active Covid over the holidays of ‘22/‘23. I’ve had a myriad of issues since then but one of my most life-disrupting issues has been what I feel is a circadian rhythm disruption. Pre-Covid, I used to go to sleep at 10pm and wake up around 7am reliably without using an alarm. Now I fall asleep by 11pm but i will sleep till 2-3pm the next day and still feel sleepy and barely able to function until 5-6pm. Then I make dinner and such and exhaust myself in a short time doing these few things. 
This has made working nearly impossible. I went from full time at home work to a part time home job I can barely do.  The past 2 weeks I’ve been trying to force myself awake at 7-8am and the sleepiness is awful. I feel like I’ve been awake for days and desperate for sleep but around 5pm it switches to a more awake feeling until 10-11pm. 
So, essentially, I feel exhausted and half-asleep until 5pm no matter when I actually wake up. I wonder if that could be a hormonal change due to Covid, like, I don’t get the cortisol awakening until evening but the melatonin release happens on schedule. 
No amount of coffee helps either.   "
Covid,https://connect.mayoclinic.org/discussion/any-ideas-how-to-get-low-cost-care-with-insurance/,Any ideas how to get low cost care with insurance?,"I originally got Covid Jan 2, 2022. As I had kidney stones 5 days later, I didn’t realize how sick I was. After a month and stones passed, I was not getting any better. Severe dizziness, couldn’t walk more than 20 steps before I couldn’t go any further, drenched in stinky sweat all the time, hypersensitive to any smell, racing heart, constant chest tightness, nausea, muscle spasms/twitching, bloating, edema in legs, brain fog, and more. Went to dr. Who sent me to physical therapy. I couldn’t work, so no money for therapy. Then I got covid again in June, which set me back again. Dr referred me to post covid “research group” at university. They took my insurance, but each visit was going to be between $70 and $250 out of pocket, not including blood work, MRIs, CT scans, or any of the specialists (like neuro, or gastro, etc). I still haven’t worked at this point so no money to pay for any of it.  I was finally able to go back to work part time, usually under 15 hours a week, at$15/hr. Because I haven’t been able to pay for tests or go to specialist I can’t get disability, now I have covid again. I’m tired of falling through the cracks. Any ideas are welcome. "
Covid,https://connect.mayoclinic.org/discussion/post-covid-skin-conditions/,Post COVID skin conditions: What can I do to control the reactions?,Living on steroids and Benadryl 2 weeks post covid because I keep having allergic reactions and rashes show up randomly. How long will this last? What can I do to help control the reactions? Getting really discouraged.  
Covid,https://connect.mayoclinic.org/discussion/long-covid-come-and-go-or-ongoing/,Long Covid come and go or ongoing,"I believe my long Covid began about 2 months ago with what I thought was a stomach virus. It lasted about 3-4 days then started feeling better. A few weeks later same thing, and a few weeks later (currently), I’m on day 4 of same (exhausted, body aches, tinnitus, nausea and hunger). In between episodes have dizziness and weight loss).  Hopefully it stays intermittent, as at least I have some relatively healthy times, but not real confident after reading posts.  Has anyone on here “only” had long Covid for months instead of years and finally recover.   I’m at the beginning and not looking forward to what May be ahead.  "
Covid,https://connect.mayoclinic.org/discussion/symptom-triggers/,Symptom Triggers: What makes your symptoms better or worse?,"Hi everyone. I've been dealing with an assorted bunch of post-COVID symptoms since November 2022, including nausea, fatigue, headaches, body aches, atrial fibrillation, palpitations, dizziness, postnasal drip, ear aches, tinnitus, muscle twitches, and tingling sensations. My symptoms come and go, sometimes lasting weeks or days, and I usually feel the worst when I wake up in the morning. I'm trying to figure out what might be triggering my symptoms, like food, sleep, weather, or other environmental causes. Has anyone noticed anything that makes their symptoms better or worse? TIA! "
Covid,https://connect.mayoclinic.org/discussion/shortness-of-breath-after-recovering-from-corona-perfumes-and-cold-ai/,"Shortness of breath after recovering from Corona, perfumes and cold ai","Hello, I have been recovering from Corona for two years. My symptoms continue to this day. Shortness of breath increases and decreases every day. I do not know the reason. I noticed the shortness increases with cold air, perfumes and many other things. Before Corona, I was a normal person who did not become blind from shortness of breath. Will I continue like this?  to you "
Covid,https://connect.mayoclinic.org/discussion/has-anyone-gotten-ulcerative-colitis-after-having-covid/,Has anyone gotten Ulcerative Colitis  after having Covid ?,"Hi..has anyone gotten Ulcerative Colitis and digestive issues after having Covid?  I  wound up with this disease right after I got Covid  on December  19th 2021.  The medications I was put on made my condition much worse and I finally said no more and did a fast taper off the horrible steroids in late March of 2023.  All the new biologic drugs also have terrible side effects, such as their hair falling out, strokes, and a rare brain infection, which is not curable and can be fatal.   I have heard that a low dose HCL 1.5 mg of Naltrexone is helping some patients.  Any feedback would be helpful.  Thank you..kitty2 "
Covid,https://connect.mayoclinic.org/discussion/i-dont-know-what-to-do-anymore/,I don't know what to do anymore ,"I don't even know where to begin. I just feel an overwhelming sense of hopelessness. I've had long-covid since Jan 2022 and it's just been one thing after the next. There was a period between end of last year and early part of this year where I thought I was turning a corner, but I feel like I've suffered a major relapse and now feel even worse than I did last year. 
The migraines are the worst they've ever been. My insomnia has returned. Extreme joint/muscle pain.  Major GI issues. Weird rashes. Chest pain. Red hands and feet. I just feel like it's a never ending nightmare, that most people don't understand. Unless you've suffered or still suffer from LC, most people don't get it or they think you're making shit up. 
I never used to be a hypochondriac before LC, and now I constantly live in fear for my health and life. I worry about chronic diseases, cancer, heart attacks, blot clots… just constant worry that I'll die from this. 
I don't know what to do anymore. I am grateful for being apart of this LC program at the U of M. I've seen countless specialists. It's comforting in some sense to get checked and to have doctors that try to help you figure out what's going on. But when tests come back normal, you feel back at square one. And you're still in pain. I just wish I could feel normal again. I feel like I don't even recognize myself anymore. 
Thank you for taking the time to read this. I have found that reaching out to others with LC does help. I wouldn't wish this on my worst enemy. But there is some comfort in knowing that there are others out there who understand. "
Covid,https://connect.mayoclinic.org/discussion/anyone-have-hida-scan-due-to-lt-covid/,Anyone have HIDA scan due to LT Covid?,"As we all know, LT Covid reeks havoc on our body, organs, etc.   I have lost so much weight (down to 89 lbs) along with terrible and gnawing constant pain on my right flank area.  Started 3 yrs ago.  Doc  thinks it may be my gallbladder, although Ultra sound, CT Scan an MRI shows gallbladder tests results are fine.  However, he said those tests could turn out fine, but the gallbladder is not functioning. I'm scheduled for a HIDA scan today and really scared, not only because of the radiation, but given my LT Covid issues and fear injected the radioactive materials could being add fuel to the fire.  I'm literally shaking thinking about it.  And then if test turns out fine, it was all for nothing.  I've had so many tests these last few years exposing myself to radiation, etc.    If only there could be a test for LT Covid.  I can't even get short term disability at work even though we have the benefit because Docs don't go into detail when submitting paperwork and how horrible and incapacitating it is, especially my Doc who has been so unsupportive.  Even the Doc at May will not indicate as such and indicated he prescribed a medication and suggested medication for anxiety.   The Insurance Company (in my case MetLife) won't approve my short term disability.   I don't know where to turn and I wish the government would help us since they are aware of this illness.  How are we suppose to survive financially?  I don't have a spouse for support. In addition, I just learned I have a hernia which also requires surgery.  Not even sure how I got that as female and truly feel LT Covid plays some part in attacking my stomach since.  I never had any issues was so very healthy prior to this awful Covid! I even developed a chalazion on my lower lid, wouldn't go away, had 2 surgeries to no avail.  Derm and Ophthalmologist said chalazions can be caused by an immune disorder; hence LT Covid. "
Covid,https://connect.mayoclinic.org/discussion/dizziness-and-confusion/,Dizziness and confusion,"I have been suffering with dizziness since January 2020. I have tried all kinds of physical therapy, visited ENT, neurologists and anyone else that will listen to no avail.  Does anyone else have this problem? "
